X,Y,Z,ScaledValTrue
1.0,110.0,4.0,0.8666666746139526
1.0,111.0,4.0,0.4000000059604645
1.0,112.0,4.0,0.3108367621898651
1.0,113.0,4.0,0.3253772258758545
1.0,114.0,4.0,0.18930041790008545
1.0,115.0,4.0,0.19972564280033112
1.0,116.0,4.0,0.5733882188796997
1.0,117.0,4.0,0.5703703761100769
1.0,118.0,4.0,0.654321014881134
1.0,119.0,4.0,0.6038408875465393
1.0,120.0,4.0,0.4864197373390198
1.0,121.0,4.0,0.4746227562427521
1.0,122.0,4.0,0.2930041253566742
1.0,123.0,4.0,0.2666666805744171
1.0,124.0,4.0,0.2595336139202118
1.0,125.0,4.0,0.30617284774780273
1.0,126.0,4.0,0.2093278467655182
1.0,127.0,4.0,0.2359396368265152
1.0,128.0,4.0,0.16899864375591278
1.0,129.0,4.0,0.8831276297569275
1.0,130.0,4.0,0.844718873500824
2.0,1.0,4.0,0.06337448954582214
2.0,2.0,4.0,0.09327847510576248
2.0,3.0,4.0,0.10123457759618759
2.0,4.0,4.0,0.05130315572023392
2.0,5.0,4.0,0.12839508056640625
2.0,6.0,4.0,0.12373114377260208
2.0,7.0,4.0,0.1761316955089569
2.0,8.0,4.0,0.5780521035194397
2.0,9.0,4.0,0.5731138586997986
2.0,10.0,4.0,0.6087791919708252
2.0,11.0,4.0,0.7075446248054504
2.0,12.0,4.0,0.7267490029335022
2.0,13.0,4.0,0.7514403462409973
2.0,14.0,4.0,0.37037035822868347
2.0,15.0,4.0,0.1366255283355713
2.0,16.0,4.0,0.13333334028720856
2.0,17.0,4.0,0.20823045074939728
2.0,18.0,4.0,0.17283949255943298
2.0,19.0,4.0,0.2005487084388733
2.0,20.0,4.0,0.1829904019832611
2.0,21.0,4.0,0.25706449151039124
2.0,22.0,4.0,0.2990397810935974
2.0,23.0,4.0,0.27187928557395935
2.0,24.0,4.0,0.1544581800699234
2.0,25.0,4.0,0.7157750129699707
2.0,26.0,4.0,0.7679012417793274
2.0,27.0,4.0,0.7706447243690491
2.0,28.0,4.0,0.7486968040466309
2.0,29.0,4.0,0.7294924259185791
2.0,30.0,4.0,0.7514403462409973
2.0,31.0,4.0,0.7130315899848938
2.0,32.0,4.0,0.7294924259185791
2.0,33.0,4.0,0.7185185551643372
2.0,34.0,4.0,0.7349794507026672
2.0,35.0,4.0,0.743209958076477
2.0,36.0,4.0,0.7514403462409973
2.0,37.0,4.0,0.3086419701576233
2.0,38.0,4.0,0.32098767161369324
2.0,39.0,4.0,0.4071330428123474
2.0,40.0,4.0,0.803566575050354
2.0,41.0,4.0,0.7733882069587708
2.0,42.0,4.0,0.7514403462409973
2.0,43.0,4.0,0.7404664158821106
2.0,44.0,4.0,0.38271602988243103
2.0,45.0,4.0,0.21865570545196533
2.0,46.0,4.0,0.26694104075431824
2.0,47.0,4.0,0.3443072736263275
2.0,48.0,4.0,0.3709190785884857
2.0,49.0,4.0,0.2834019362926483
2.0,50.0,4.0,0.16406036913394928
2.0,51.0,4.0,0.2005487084388733
2.0,52.0,4.0,0.17448559403419495
2.0,53.0,4.0,0.147599458694458
2.0,54.0,4.0,0.743209958076477
2.0,55.0,4.0,0.7404664158821106
2.0,56.0,4.0,0.7651577591896057
2.0,57.0,4.0,0.7651577591896057
2.0,58.0,4.0,0.7377229332923889
2.0,59.0,4.0,0.7679012417793274
2.0,60.0,4.0,0.7486968040466309
2.0,61.0,4.0,0.7377229332923889
2.0,62.0,4.0,0.2211248129606247
2.0,63.0,4.0,0.20521262288093567
2.0,64.0,4.0,0.20768176019191742
2.0,65.0,4.0,0.33689984679222107
2.0,66.0,4.0,0.23155006766319275
2.0,67.0,4.0,0.17229080200195312
2.0,68.0,4.0,0.21700960397720337
2.0,69.0,4.0,0.20685870945453644
2.0,70.0,4.0,0.1780521273612976
2.0,71.0,4.0,0.795336127281189
2.0,72.0,4.0,0.8063099980354309
2.0,73.0,4.0,0.8255143761634827
2.0,74.0,4.0,0.7689986228942871
2.0,75.0,4.0,0.7624143362045288
2.0,76.0,4.0,0.8008230924606323
2.0,77.0,4.0,0.19807957112789154
2.0,78.0,4.0,0.24142661690711975
2.0,79.0,4.0,0.20521262288093567
2.0,80.0,4.0,0.18353910744190216
2.0,81.0,4.0,0.1720164567232132
2.0,82.0,4.0,0.08175583928823471
2.0,83.0,4.0,0.10507544875144958
2.0,84.0,4.0,0.8090535402297974
2.0,85.0,4.0,0.7980795502662659
2.0,86.0,4.0,0.8090535402297974
2.0,87.0,4.0,0.7898491621017456
2.0,88.0,4.0,0.7596707940101624
2.0,89.0,4.0,0.795336127281189
2.0,90.0,4.0,0.7761317491531372
2.0,91.0,4.0,0.7925925850868225
2.0,92.0,4.0,0.7843621373176575
2.0,93.0,4.0,0.2644718885421753
2.0,94.0,4.0,0.2233196198940277
2.0,95.0,4.0,0.12455419450998306
2.0,96.0,4.0,0.12153635919094086
2.0,97.0,4.0,0.11056242138147354
2.0,98.0,4.0,0.17668037116527557
2.0,99.0,4.0,0.16378602385520935
2.0,100.0,4.0,0.7788751721382141
2.0,101.0,4.0,0.7624143362045288
2.0,102.0,4.0,0.7651577591896057
2.0,103.0,4.0,0.803566575050354
2.0,104.0,4.0,0.7706447243690491
2.0,105.0,4.0,0.7843621373176575
2.0,106.0,4.0,0.7898491621017456
2.0,107.0,4.0,0.8200274705886841
2.0,108.0,4.0,0.8063099980354309
2.0,109.0,4.0,0.8145405054092407
2.0,110.0,4.0,0.8735253810882568
2.0,111.0,4.0,0.3733882009983063
2.0,112.0,4.0,0.3920438885688782
2.0,113.0,4.0,0.27270233631134033
2.0,114.0,4.0,0.18244171142578125
2.0,115.0,4.0,0.3766804039478302
2.0,116.0,4.0,0.47379976511001587
2.0,117.0,4.0,0.6348422765731812
2.0,118.0,4.0,0.6537722945213318
2.0,119.0,4.0,0.6436213850975037
2.0,120.0,4.0,0.588477373123169
2.0,121.0,4.0,0.48532238602638245
2.0,122.0,4.0,0.27078187465667725
2.0,123.0,4.0,0.29629629850387573
2.0,124.0,4.0,0.2751714885234833
2.0,125.0,4.0,0.2397805154323578
2.0,126.0,4.0,0.36433470249176025
2.0,127.0,4.0,0.2271604835987091
2.0,128.0,4.0,0.8913580775260925
2.0,129.0,4.0,0.8861454129219055
2.0,130.0,4.0,0.8666666746139526
3.0,1.0,4.0,0.07434842735528946
3.0,2.0,4.0,0.09766803681850433
3.0,3.0,4.0,0.0806584432721138
3.0,4.0,4.0,0.05788751691579819
3.0,5.0,4.0,0.21124829351902008
3.0,6.0,4.0,0.2765432298183441
3.0,7.0,4.0,0.20713305473327637
3.0,8.0,4.0,0.41234567761421204
3.0,9.0,4.0,0.6691358089447021
3.0,10.0,4.0,0.6718792915344238
3.0,11.0,4.0,0.6773662567138672
3.0,12.0,4.0,0.6087791919708252
3.0,13.0,4.0,0.6581618785858154
3.0,14.0,4.0,0.375308632850647
3.0,15.0,4.0,0.32592594623565674
3.0,16.0,4.0,0.3283950686454773
3.0,17.0,4.0,0.2674897015094757
3.0,18.0,4.0,0.2359396368265152
3.0,19.0,4.0,0.15912209451198578
3.0,20.0,4.0,0.18161864578723907
3.0,21.0,4.0,0.26776406168937683
3.0,22.0,4.0,0.34650203585624695
3.0,23.0,4.0,0.42222222685813904
3.0,24.0,4.0,0.7761317491531372
3.0,25.0,4.0,0.754183828830719
3.0,26.0,4.0,0.7687243223190308
3.0,27.0,4.0,0.754183828830719
3.0,28.0,4.0,0.7624143362045288
3.0,29.0,4.0,0.7651577591896057
3.0,30.0,4.0,0.754183828830719
3.0,31.0,4.0,0.7020576000213623
3.0,32.0,4.0,0.704801082611084
3.0,33.0,4.0,0.7020576000213623
3.0,34.0,4.0,0.7404664158821106
3.0,35.0,4.0,0.7651577591896057
3.0,36.0,4.0,0.7733882069587708
3.0,37.0,4.0,0.743209958076477
3.0,38.0,4.0,0.7596707940101624
3.0,39.0,4.0,0.37037035822868347
3.0,40.0,4.0,0.7706447243690491
3.0,41.0,4.0,0.7624143362045288
3.0,42.0,4.0,0.754183828830719
3.0,43.0,4.0,0.7596707940101624
3.0,44.0,4.0,0.745953381061554
3.0,45.0,4.0,0.16076818108558655
3.0,46.0,4.0,0.21316872537136078
3.0,47.0,4.0,0.4150891602039337
3.0,48.0,4.0,0.38079559803009033
3.0,49.0,4.0,0.4120713174343109
3.0,50.0,4.0,0.3089163303375244
3.0,51.0,4.0,0.745953381061554
3.0,52.0,4.0,0.7733882069587708
3.0,53.0,4.0,0.754183828830719
3.0,54.0,4.0,0.7283951044082642
3.0,55.0,4.0,0.7486968040466309
3.0,56.0,4.0,0.7816187143325806
3.0,57.0,4.0,0.7733882069587708
3.0,58.0,4.0,0.7843621373176575
3.0,59.0,4.0,0.7322359681129456
3.0,60.0,4.0,0.7486968040466309
3.0,61.0,4.0,0.18216735124588013
3.0,62.0,4.0,0.23072703182697296
3.0,63.0,4.0,0.11330591142177582
3.0,64.0,4.0,0.1533607840538025
3.0,65.0,4.0,0.19890260696411133
3.0,66.0,4.0,0.1876543164253235
3.0,67.0,4.0,0.14732511341571808
3.0,68.0,4.0,0.2203017771244049
3.0,69.0,4.0,0.23950617015361786
3.0,70.0,4.0,0.7733882069587708
3.0,71.0,4.0,0.7349794507026672
3.0,72.0,4.0,0.7843621373176575
3.0,73.0,4.0,0.7679012417793274
3.0,74.0,4.0,0.7514403462409973
3.0,75.0,4.0,0.7843621373176575
3.0,76.0,4.0,0.12318244576454163
3.0,77.0,4.0,0.12729766964912415
3.0,78.0,4.0,0.19039779901504517
3.0,79.0,4.0,0.1229081004858017
3.0,80.0,4.0,0.11440329998731613
3.0,81.0,4.0,0.13744856417179108
3.0,82.0,4.0,0.12702332437038422
3.0,83.0,4.0,0.07489712536334991
3.0,84.0,4.0,0.09766803681850433
3.0,85.0,4.0,0.7871056199073792
3.0,86.0,4.0,0.8216735124588013
3.0,87.0,4.0,0.8008230924606323
3.0,88.0,4.0,0.8090535402297974
3.0,89.0,4.0,0.7733882069587708
3.0,90.0,4.0,0.7596707940101624
3.0,91.0,4.0,0.8117969632148743
3.0,92.0,4.0,0.7925925850868225
3.0,93.0,4.0,0.8200274705886841
3.0,94.0,4.0,0.8090535402297974
3.0,95.0,4.0,0.21481482684612274
3.0,96.0,4.0,0.13333334028720856
3.0,97.0,4.0,0.11165980994701385
3.0,98.0,4.0,0.18244171142578125
3.0,99.0,4.0,0.30452674627304077
3.0,100.0,4.0,0.027160491794347763
3.0,101.0,4.0,0.02469136007130146
3.0,102.0,4.0,0.7843621373176575
3.0,103.0,4.0,0.7871056199073792
3.0,104.0,4.0,0.7486968040466309
3.0,105.0,4.0,0.7788751721382141
3.0,106.0,4.0,0.7997257113456726
3.0,107.0,4.0,0.809876561164856
3.0,108.0,4.0,0.8172839283943176
3.0,109.0,4.0,0.8364883661270142
3.0,110.0,4.0,0.4691358208656311
3.0,111.0,4.0,0.2438957542181015
3.0,112.0,4.0,0.2595336139202118
3.0,113.0,4.0,0.38765430450439453
3.0,114.0,4.0,0.2820301651954651
3.0,115.0,4.0,0.5385459661483765
3.0,116.0,4.0,0.6392318606376648
3.0,117.0,4.0,0.660631000995636
3.0,118.0,4.0,0.4913580119609833
3.0,119.0,4.0,0.6032921671867371
3.0,120.0,4.0,0.4995884895324707
3.0,121.0,4.0,0.3794238865375519
3.0,122.0,4.0,0.3127572238445282
3.0,123.0,4.0,0.2990397810935974
3.0,124.0,4.0,0.246639221906662
3.0,125.0,4.0,0.42112481594085693
3.0,126.0,4.0,0.31028807163238525
3.0,127.0,4.0,0.8748971223831177
3.0,128.0,4.0,0.8529492616653442
3.0,129.0,4.0,0.8666666746139526
3.0,130.0,4.0,0.8721536993980408
4.0,1.0,4.0,0.0954732596874237
4.0,2.0,4.0,0.10672153532505035
4.0,3.0,4.0,0.11796983331441879
4.0,4.0,4.0,0.10644719749689102
4.0,5.0,4.0,0.16186559200286865
4.0,6.0,4.0,0.11824417114257812
4.0,7.0,4.0,0.16378602385520935
4.0,8.0,4.0,0.15967078506946564
4.0,9.0,4.0,0.5218107104301453
4.0,10.0,4.0,0.5813443064689636
4.0,11.0,4.0,0.6801097989082336
4.0,12.0,4.0,0.7102880477905273
4.0,13.0,4.0,0.6773662567138672
4.0,14.0,4.0,0.6993141770362854
4.0,15.0,4.0,0.6691358089447021
4.0,16.0,4.0,0.52647465467453
4.0,17.0,4.0,0.7157750129699707
4.0,18.0,4.0,0.7267490029335022
4.0,19.0,4.0,0.26913580298423767
4.0,20.0,4.0,0.7240055203437805
4.0,21.0,4.0,0.7294924259185791
4.0,22.0,4.0,0.7185185551643372
4.0,23.0,4.0,0.7624143362045288
4.0,24.0,4.0,0.7267490029335022
4.0,25.0,4.0,0.7591220736503601
4.0,26.0,4.0,0.7404664158821106
4.0,27.0,4.0,0.7569273710250854
4.0,28.0,4.0,0.7514403462409973
4.0,29.0,4.0,0.7651577591896057
4.0,30.0,4.0,0.7404664158821106
4.0,31.0,4.0,0.7486968040466309
4.0,32.0,4.0,0.7130315899848938
4.0,33.0,4.0,0.7267490029335022
4.0,34.0,4.0,0.7349794507026672
4.0,35.0,4.0,0.7596707940101624
4.0,36.0,4.0,0.7624143362045288
4.0,37.0,4.0,0.7596707940101624
4.0,38.0,4.0,0.7596707940101624
4.0,39.0,4.0,0.7788751721382141
4.0,40.0,4.0,0.3802469074726105
4.0,41.0,4.0,0.743209958076477
4.0,42.0,4.0,0.6718792915344238
4.0,43.0,4.0,0.7322359681129456
4.0,44.0,4.0,0.7185185551643372
4.0,45.0,4.0,0.745953381061554
4.0,46.0,4.0,0.745953381061554
4.0,47.0,4.0,0.7596707940101624
4.0,48.0,4.0,0.7816187143325806
4.0,49.0,4.0,0.7596707940101624
4.0,50.0,4.0,0.7404664158821106
4.0,51.0,4.0,0.754183828830719
4.0,52.0,4.0,0.7596707940101624
4.0,53.0,4.0,0.8008230924606323
4.0,54.0,4.0,0.7733882069587708
4.0,55.0,4.0,0.7322359681129456
4.0,56.0,4.0,0.743209958076477
4.0,57.0,4.0,0.7212620377540588
4.0,58.0,4.0,0.7733882069587708
4.0,59.0,4.0,0.7404664158821106
4.0,60.0,4.0,0.21316872537136078
4.0,61.0,4.0,0.2617284059524536
4.0,62.0,4.0,0.2554183900356293
4.0,63.0,4.0,0.23813442885875702
4.0,64.0,4.0,0.1761316955089569
4.0,65.0,4.0,0.22990398108959198
4.0,66.0,4.0,0.1495199054479599
4.0,67.0,4.0,0.1552812159061432
4.0,68.0,4.0,0.13004116714000702
4.0,69.0,4.0,0.46172842383384705
4.0,70.0,4.0,0.7294924259185791
4.0,71.0,4.0,0.7596707940101624
4.0,72.0,4.0,0.7377229332923889
4.0,73.0,4.0,0.7349794507026672
4.0,74.0,4.0,0.7733882069587708
4.0,75.0,4.0,0.5753086805343628
4.0,76.0,4.0,0.1336076855659485
4.0,77.0,4.0,0.07709191739559174
4.0,78.0,4.0,0.1072702407836914
4.0,79.0,4.0,0.10836763679981232
4.0,80.0,4.0,0.1396433562040329
4.0,81.0,4.0,0.06556928157806396
4.0,82.0,4.0,0.11385460197925568
4.0,83.0,4.0,0.08724280446767807
4.0,84.0,4.0,0.10480111092329025
4.0,85.0,4.0,0.06529492884874344
4.0,86.0,4.0,0.06721536815166473
4.0,87.0,4.0,0.844718873500824
4.0,88.0,4.0,0.8063099980354309
4.0,89.0,4.0,0.8227709531784058
4.0,90.0,4.0,0.803566575050354
4.0,91.0,4.0,0.8090535402297974
4.0,92.0,4.0,0.7925925850868225
4.0,93.0,4.0,0.7679012417793274
4.0,94.0,4.0,0.8145405054092407
4.0,95.0,4.0,0.7761317491531372
4.0,96.0,4.0,0.21947874128818512
4.0,97.0,4.0,0.13004116714000702
4.0,98.0,4.0,0.2035665214061737
4.0,99.0,4.0,0.33580249547958374
4.0,100.0,4.0,0.2949245572090149
4.0,101.0,4.0,0.23429356515407562
4.0,102.0,4.0,0.04197530820965767
4.0,103.0,4.0,0.7761317491531372
4.0,104.0,4.0,0.8145405054092407
4.0,105.0,4.0,0.7925925850868225
4.0,106.0,4.0,0.7761317491531372
4.0,107.0,4.0,0.8200274705886841
4.0,108.0,4.0,0.4493827223777771
4.0,109.0,4.0,0.46172842383384705
4.0,110.0,4.0,0.2584362328052521
4.0,111.0,4.0,0.3489711880683899
4.0,112.0,4.0,0.4052126407623291
4.0,113.0,4.0,0.3733882009983063
4.0,114.0,4.0,0.5215363502502441
4.0,115.0,4.0,0.6433470249176025
4.0,116.0,4.0,0.6342935562133789
4.0,117.0,4.0,0.6609053611755371
4.0,118.0,4.0,0.570644736289978
4.0,119.0,4.0,0.5887517333030701
4.0,120.0,4.0,0.53113853931427
4.0,121.0,4.0,0.5942386984825134
4.0,122.0,4.0,0.3155006766319275
4.0,123.0,4.0,0.8913580775260925
4.0,124.0,4.0,0.8968450427055359
4.0,125.0,4.0,0.8666666746139526
4.0,126.0,4.0,0.8639232516288757
4.0,127.0,4.0,0.8392318487167358
4.0,128.0,4.0,0.8337448835372925
4.0,129.0,4.0,0.880384087562561
4.0,130.0,4.0,0.8776406645774841
5.0,1.0,4.0,0.06611797958612442
5.0,2.0,4.0,0.07325103133916855
5.0,3.0,4.0,0.09218107908964157
5.0,4.0,4.0,0.13525377213954926
5.0,5.0,4.0,0.21673525869846344
5.0,6.0,4.0,0.2320987582206726
5.0,7.0,4.0,0.23648834228515625
5.0,8.0,4.0,0.42222222685813904
5.0,9.0,4.0,0.7102880477905273
5.0,10.0,4.0,0.6855967044830322
5.0,11.0,4.0,0.7102880477905273
5.0,12.0,4.0,0.6663923263549805
5.0,13.0,4.0,0.7020576000213623
5.0,14.0,4.0,0.704801082611084
5.0,15.0,4.0,0.7240055203437805
5.0,16.0,4.0,0.7130315899848938
5.0,17.0,4.0,0.7130315899848938
5.0,18.0,4.0,0.7130315899848938
5.0,19.0,4.0,0.7322359681129456
5.0,20.0,4.0,0.7294924259185791
5.0,21.0,4.0,0.745953381061554
5.0,22.0,4.0,0.7733882069587708
5.0,23.0,4.0,0.7404664158821106
5.0,24.0,4.0,0.754183828830719
5.0,25.0,4.0,0.7130315899848938
5.0,26.0,4.0,0.7130315899848938
5.0,27.0,4.0,0.7349794507026672
5.0,28.0,4.0,0.7322359681129456
5.0,29.0,4.0,0.7240055203437805
5.0,30.0,4.0,0.704801082611084
5.0,31.0,4.0,0.7377229332923889
5.0,32.0,4.0,0.7322359681129456
5.0,33.0,4.0,0.7240055203437805
5.0,34.0,4.0,0.7404664158821106
5.0,35.0,4.0,0.7486968040466309
5.0,36.0,4.0,0.7294924259185791
5.0,37.0,4.0,0.7377229332923889
5.0,38.0,4.0,0.7267490029335022
5.0,39.0,4.0,0.7514403462409973
5.0,40.0,4.0,0.8090535402297974
5.0,41.0,4.0,0.743209958076477
5.0,42.0,4.0,0.7486968040466309
5.0,43.0,4.0,0.754183828830719
5.0,44.0,4.0,0.7267490029335022
5.0,45.0,4.0,0.7706447243690491
5.0,46.0,4.0,0.7514403462409973
5.0,47.0,4.0,0.7651577591896057
5.0,48.0,4.0,0.769273042678833
5.0,49.0,4.0,0.7539095282554626
5.0,50.0,4.0,0.7596707940101624
5.0,51.0,4.0,0.7761317491531372
5.0,52.0,4.0,0.7980795502662659
5.0,53.0,4.0,0.7832647562026978
5.0,54.0,4.0,0.8255143761634827
5.0,55.0,4.0,0.7816187143325806
5.0,56.0,4.0,0.7733882069587708
5.0,57.0,4.0,0.7486968040466309
5.0,58.0,4.0,0.7624143362045288
5.0,59.0,4.0,0.2016461044549942
5.0,60.0,4.0,0.27489712834358215
5.0,61.0,4.0,0.19917696714401245
5.0,62.0,4.0,0.2378600835800171
5.0,63.0,4.0,0.23072703182697296
5.0,64.0,4.0,0.21591220796108246
5.0,65.0,4.0,0.1506173014640808
5.0,66.0,4.0,0.1336076855659485
5.0,67.0,4.0,0.1495199054479599
5.0,68.0,4.0,0.7624143362045288
5.0,69.0,4.0,0.7185185551643372
5.0,70.0,4.0,0.7212620377540588
5.0,71.0,4.0,0.7404664158821106
5.0,72.0,4.0,0.7349794507026672
5.0,73.0,4.0,0.7075446248054504
5.0,74.0,4.0,0.10589849948883057
5.0,75.0,4.0,0.07818930596113205
5.0,76.0,4.0,0.057064469903707504
5.0,77.0,4.0,0.10342936217784882
5.0,78.0,4.0,0.05541837960481644
5.0,79.0,4.0,0.10891633480787277
5.0,80.0,4.0,0.034842249006032944
5.0,81.0,4.0,0.05624143034219742
5.0,82.0,4.0,0.09711934626102448
5.0,83.0,4.0,0.05871056765317917
5.0,84.0,4.0,0.07736626267433167
5.0,85.0,4.0,0.07791495323181152
5.0,86.0,4.0,0.05624143034219742
5.0,87.0,4.0,0.8063099980354309
5.0,88.0,4.0,0.7733882069587708
5.0,89.0,4.0,0.7761317491531372
5.0,90.0,4.0,0.8090535402297974
5.0,91.0,4.0,0.8090535402297974
5.0,92.0,4.0,0.803566575050354
5.0,93.0,4.0,0.7925925850868225
5.0,94.0,4.0,0.7843621373176575
5.0,95.0,4.0,0.7843621373176575
5.0,96.0,4.0,0.8008230924606323
5.0,97.0,4.0,0.8145405054092407
5.0,98.0,4.0,0.8364883661270142
5.0,99.0,4.0,0.13113854825496674
5.0,100.0,4.0,0.1917695552110672
5.0,101.0,4.0,0.097393698990345
5.0,102.0,4.0,0.1887517124414444
5.0,103.0,4.0,0.3135802447795868
5.0,104.0,4.0,0.3234567940235138
5.0,105.0,4.0,0.4641975462436676
5.0,106.0,4.0,0.43703705072402954
5.0,107.0,4.0,0.2932784855365753
5.0,108.0,4.0,0.3588477373123169
5.0,109.0,4.0,0.341015100479126
5.0,110.0,4.0,0.20219478011131287
5.0,111.0,4.0,0.22990398108959198
5.0,112.0,4.0,0.3572016656398773
5.0,113.0,4.0,0.503154993057251
5.0,114.0,4.0,0.40576133131980896
5.0,115.0,4.0,0.5610424876213074
5.0,116.0,4.0,0.5720164775848389
5.0,117.0,4.0,0.4993141293525696
5.0,118.0,4.0,0.4930041432380676
5.0,119.0,4.0,0.47873803973197937
5.0,120.0,4.0,0.36049383878707886
5.0,121.0,4.0,0.3786008358001709
5.0,122.0,4.0,0.8968450427055359
5.0,123.0,4.0,0.8584362864494324
5.0,124.0,4.0,0.8694101572036743
5.0,125.0,4.0,0.8776406645774841
5.0,126.0,4.0,0.880384087562561
5.0,127.0,4.0,0.8392318487167358
5.0,128.0,4.0,0.8721536993980408
5.0,129.0,4.0,0.8913580775260925
5.0,130.0,4.0,0.2921810746192932
6.0,1.0,4.0,0.03895747661590576
6.0,2.0,4.0,0.03566529601812363
6.0,3.0,4.0,0.08669411391019821
6.0,4.0,4.0,0.13141290843486786
6.0,5.0,4.0,0.229080930352211
6.0,6.0,4.0,0.25212621688842773
6.0,7.0,4.0,0.2378600835800171
6.0,8.0,4.0,0.44691359996795654
6.0,9.0,4.0,0.7020576000213623
6.0,10.0,4.0,0.7130315899848938
6.0,11.0,4.0,0.7130315899848938
6.0,12.0,4.0,0.693827211856842
6.0,13.0,4.0,0.6773662567138672
6.0,14.0,4.0,0.6609053611755371
6.0,15.0,4.0,0.7267490029335022
6.0,16.0,4.0,0.7349794507026672
6.0,17.0,4.0,0.6828532218933105
6.0,18.0,4.0,0.7185185551643372
